旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
藝宿館精品民宿,澎湖縣馬公市朝陽里三多路66號,0935-233246,-,5間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
星願民宿,澎湖縣湖西鄉潭邊村101號,0922-727360,-,5間,NT$3500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
Hi海民宿,澎湖縣馬公市西衛里1000號,0981-309907,-,5間,NT$3500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
漁翁民宿,澎湖縣西嶼鄉池西村145之1號,0928-552214,-,4間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
藍白拖民宿二館,澎湖縣馬公市烏崁里563號,0912-413847,-,5間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
拾光小旅民宿,澎湖縣湖西鄉成功村1鄰港底330之12號,0958-641100,-,5間,NT$3580-4580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3580,-
另一個早晨民宿,澎湖縣馬公市鎖港里1鄰吉海路1135號,0976-887168,-,5間,NT$3580-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3580,-
憨吉芋頭民宿,澎湖縣湖西鄉鼎灣村1鄰鼎灣9之1號,0989-996095,http://www.hanjiyutou.com.tw,5間,NT$3600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
撒野旅店民宿,澎湖縣馬公市東衛里2鄰東衛26之60號,06-9211533,-,5間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
星月小樓民宿,澎湖縣馬公市興仁里9鄰雙頭掛60之30號,06-9212710,-,4間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
愛戀山水時尚民宿,澎湖縣馬公市山水里21鄰珠江151之95號,06-9952011,-,5間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
喔哈娜民宿,澎湖縣白沙鄉講美村8鄰講美78號2樓,0905-117927,-,5間,NT$3600-6300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
旅朋友民宿,澎湖縣湖西鄉許家村3鄰港子尾78之3號,06-9221268,-,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
海灣灣民宿,澎湖縣馬公市西衛里12鄰西衛83之56號,06-9265547,-,5間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
海璞民宿,澎湖縣馬公市西衛里12鄰西衛83之55號,06-9275577,-,5間,NT$3600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
寶華大飯店,澎湖縣馬公市中正路2號,06-9274881,http://www.bowahotel.com.tw,74間,NT$3600-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
安一大飯店,澎湖縣馬公市忠孝路105號1-6樓,06-9265170,http://www.an-i.com.tw/,45間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
海之徑民宿,澎湖縣馬公市西衛里12鄰西衛83之52號,06-9277183,https://www.siwei-ocean.com/seaway/index.html,5間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
海旅巢民宿,澎湖縣馬公市西衛里12鄰西衛83之51號,06-9263539,-,4間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
森源民宿,澎湖縣馬公市西衛里12鄰西衛83之35號,0966-586835,https://www.facebook.com/SunYoung.PH/,5間,NT$3600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
卡膜脈民宿(特色民宿),澎湖縣馬公市西衛里220之12號,06-9261236,http://www.camome9261236.com/,7間,NT$3600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
六色海民宿,澎湖縣湖西鄉許家村港子尾42之2號,06-9213330,http://mmweb.tw/85723,4間,NT$3600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
佳來民宿,澎湖縣馬公市安宅里11鄰宅腳嶼161之1號,06-9264793,-,4間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
媽宮古街10號民宿,澎湖縣馬公市中央里4鄰中央街10號,06-9260335,https://yu9117.wixsite.com/ancientstreet,3間,NT$3600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
順盈民宿,澎湖縣馬公市重光里2鄰後窟潭6之46號,0902-205882,https://shunying.mystrikingly.com/,4間,NT$3600-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
綠光海岸民宿,澎湖縣馬公市鎖港里1鄰鎖港一路73巷27弄2號,0915-626015,-,5間,NT$3600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
海島森活民宿,澎湖縣湖西鄉湖西村306之6號,0910-360658,-,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
我出去一下民宿,澎湖縣湖西鄉成功村1鄰港底186號,0911-192616,-,4間,NT$3600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
慢活民宿,澎湖縣馬公市西衛里14鄰西衛223之2號,0913-529293,-,4間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
伴居民宿,澎湖縣馬公市西衛里24鄰西衛396之10號,0922-972215,-,5間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
米克斯民宿,澎湖縣馬公市鎖港里鎖管港1465號,06-9953256,-,5間,NT$3600-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
水藍舍民宿,澎湖縣馬公市西衛里83之29號,06-9265080,-,3間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
大任休閒民宿,澎湖縣馬公市興仁里11鄰雙頭掛181號,06-9217771,-,5間,NT$3600-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
丞欣民宿,澎湖縣馬公市東文里3鄰文前街47號,0905-188718,-,5間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
路旅店民宿,澎湖縣馬公市西衛里12鄰西衛83之28號,06-9275577,-,3間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
水灣灣民宿,澎湖縣馬公市西衛里12鄰西衛83之39號,06-9267041,-,4間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
愛嬉斯特愛爾妃民宿,澎湖縣馬公市東衛里15鄰東衛251之12號,0930-654436,-,5間,NT$3600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
好時光民宿,澎湖縣馬公市西衛里14鄰西衛223之1號,06-9276636,-,5間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
奇蹟旅店民宿,澎湖縣白沙鄉吉貝村1鄰吉貝27號之6,0905-008869,-,3間,NT$3600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
友全宅民宿,澎湖縣望安鄉西安村12鄰望安1之2號,0911-192167,-,5間,NT$3600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
半天鳥精品民宿,澎湖縣馬公市光榮里24鄰三多路392號,06-9267179,-,5間,NT$3600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
旅行者背包客棧民宿,澎湖縣馬公市西衛里23鄰五福路3巷32弄25號,0934-089035,-,4間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
愛嬉斯特愛凡民宿,澎湖縣馬公市東衛里15鄰東衛251之13號,06-9218513,-,5間,NT$3600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
島澳七七民宿,澎湖縣望安鄉將軍村將軍澳5號,06-9902303,-,5間,NT$3600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
留星嶼民宿,澎湖縣白沙鄉瓦硐村29之1號,06-9275676,-,5間,NT$3600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
西衛海岸民宿,澎湖縣馬公市西衛里581號,06-9277429,-,2間,NT$3600-4900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
愛上澎湖灣民宿,澎湖縣馬公市光榮里民族路146-1號,06-9263099,-,5間,NT$3600-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
海藍藍民宿,澎湖縣馬公市西衛里12鄰西衛83之50號,06-9265500,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
咖啡廂民宿,澎湖縣馬公市鎖港里19鄰鎖管港1476號,06-9952653,https://www.facebook.com/PenghuLifecafe,4間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
阿魯芭民宿,澎湖縣馬公市鐵線里1鄰鐵線尾69號,0911-015951,-,4間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
戀戀愛情海民宿,澎湖縣馬公市鐵線里1鄰鐵線尾108號,0912-779620,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
加利利海民宿,澎湖縣馬公市西衛里12鄰西衛83之23號,06-9268477,http://Phgalilee.com.tw,5間,NT$3600-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
水映民宿,澎湖縣馬公市西衛里12鄰西衛83之65號,06-9264405,-,5間,NT$3600-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
芈樂民宿,澎湖縣馬公市光榮里33鄰光榮街89號,0912-473073,-,3間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
綠灣民宿,澎湖縣馬公市西衛里26鄰西衛349號,0928-069830,-,5間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
彼得潘休閒民宿,澎湖縣湖西鄉成功村1鄰港底137號,0937-392367,-,5間,NT$3600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
海天之戀民宿,澎湖縣馬公市鐵線里1鄰鐵線尾38之39號,0933-695516,https://seaskylove.okgo.tw/,5間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
金太陽花園民宿,澎湖縣馬公市山水里18鄰珠江17之43號,0937-102090,-,5間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
凱琳會館民宿(特色民宿),澎湖縣湖西鄉許家村3鄰港子尾71之3號,06-9214858,-,8間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
帝后民宿,澎湖縣馬公市陽明里中華路200巷3之5號,06-9271031,-,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
阮家好民宿,澎湖縣湖西鄉林投村1鄰林投88之31號,06-9922888,https://winhome.ego.tw,5間,NT$3600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
咾咕墩民宿,澎湖縣馬公市東衛里19鄰東衛6之15號,0934-080777,-,5間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
海洋魚樂民宿,澎湖縣馬公市西衛里25鄰西衛369號,0961-315916,-,5間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
原慕心民宿,澎湖縣馬公市鐵線里1鄰鐵線尾118號,06-9952606,-,5間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
水垵山水灣民宿,澎湖縣望安鄉水垵村19鄰水垵167號,0919-430196,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
海與天民宿,澎湖縣馬公市西衛里29鄰六合路458巷1弄10號,0939-999191,-,5間,NT$3600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
鴻滿億民宿,澎湖縣馬公市西衛里25鄰西衛382號,0928-170848,-,5間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
