旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
香菇園,南投縣魚池鄉東池村文武巷19-10號,0921-896349,http://tian.okgo.tw,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
尚緹民宿,南投縣鹿谷鄉內湖村興產路10-2號,049-2612098,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
霧境民宿,南投縣竹山鎮大鞍里2鄰中坑路309號,0937-728579,http://www.foggywonderland.com/,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
沅居精品民宿,南投縣魚池鄉水社村中山路208號,049-2856718,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
龍江大飯店,南投縣水里鄉農富村民生路402號,049-2770002,-,52間,NT$5000-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
禾風鄉村民宿,南投縣埔里鎮珠格里珠生路6-6號,0931-509189,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
湧泉民宿,南投縣魚池鄉日月村中正路242號,049-2850680,-,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
溪頭餐廳旅社,南投縣鹿谷鄉內湖村森林巷3-6號,049-2612345,https://www.exfo.ntu.edu.tw/xitou/page.php?id=26,80間,NT$5000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
清境天星渡假民宿,南投縣仁愛鄉大同村仁和路182-3號,049-2801098,-,5間,NT$5000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
堤岸樂活家,南投縣魚池鄉東池村文武巷19-6號,049-2898586,http://tian.okgo.tw,4間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
橄欖園森林度假民宿,南投縣竹山鎮桂林里7鄰中山路46-22號,049-2641036,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
逸和園,南投縣國姓鄉大旗村福旗巷59號,0923-394443,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
野菜園民宿,南投縣鹿谷鄉竹豐村光復路91-5號,049-2676932,http://www.ycy.com.tw/,5間,NT$5000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
秀水渡假別館,"南投縣魚池鄉魚池村秀水巷25-6,25-7,25-8號",049-2855178,http://www.sunfog1.com.tw,17間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,2
半天陶坊,南投縣鹿谷鄉竹林村3鄰愛鄉路123-5號,0912-677009,-,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
三勰農庄民宿,南投縣埔里鎮房里里8鄰三勰路25-5號,049-2919782,https://sunshine.ego.tw/,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
百基拉鄉社,南投縣名間鄉竹圍村名松路二段735-3號,049-2273727,-,3間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
綠堡休閒民宿,南投縣埔里鎮大城里42鄰水裡巷28號,049-2916656,https://booking.owlting.com/5743651f-5367-4525-ac5c-b1ded5fd69e6?lang=zh_TW&start=2022-06-08&end=2022-06-09&adult=1&child=0&infant=0,13間,NT$5000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
山晴日好書房民宿,南投縣埔里鎮溪南里4鄰珠生路67-7號,0963-268891,-,3間,NT$5000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
悠閒渡假民宿,南投縣埔里鎮廣成里5鄰西安路3段40-2號,0970-502941,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
山林渡假會館,南投縣埔里鎮蜈蚣里5鄰鯉魚路21號,049-2987999,http://www.huamanvilla.com.tw,11間,NT$5000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
埔里夏都渡假會館(特色民宿),南投縣埔里鎮蜈蚣里5鄰鯉魚路21-7號,049-2987999,http://www.huamanvilla.com.tw,8間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
莫札特民宿,南投縣仁愛鄉大同村仁和路219-2號,0912-979290,-,6間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
緣園民宿,南投縣仁愛鄉大同村定遠新村18-3號,049-2801070,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
人間清境民宿,南投縣仁愛鄉大同村榮光巷15-1號,049-2801018,-,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
白熊屋景觀民宿,南投縣仁愛鄉大同村定遠新村30之1號,0929-891498,-,5間,NT$5000-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
埔里鄉林間秘密莊園民宿,南投縣埔里鎮房里里9鄰三勰路33-1號,0905-860156,-,3間,NT$5000-13000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
晶澤別館,南投縣魚池鄉日月村文化街110號,049-7008188,-,6間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
月光民宿,南投縣魚池鄉新城村8鄰通文巷21之9號,0980-664957,https://moonlight.okgo.tw/,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
惠蓀林場能高山莊,南投縣仁愛鄉山林巷1號,049-2942001,https://sites.google.com/huisun-nchu.com.tw/home,16間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
吉美民宿,南投縣埔里鎮大湳里虎耳二街19號,0926-010920,http://jimmeihouse.ego.tw,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
澄園民宿,南投縣魚池鄉日月村文化街117號,049-2850062,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
智佳緣民宿,南投縣埔里鎮桃米里桃米巷6-1號,0920-055099,-,5間,NT$5000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
無患子的故鄉民宿,南投縣名間鄉三崙村弓鞋巷25-7號,049-2583212,-,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
三六零咖啡宿,南投縣南投市漳和里文化路360號,0967-160360,-,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
芸彩莊園,南投縣仁愛鄉大同村博望巷22之2之1號,0937-758908,-,4間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
貝拉森林鄉村民宿,南投縣埔里鎮蜈蚣里6鄰鯉魚路30-2號,049-2997788,-,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
七零六玟旅民宿,南投縣埔里鎮大湳里1鄰大湳六街70號,0921-786318,-,4間,NT$5000-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
彩雲居,南投縣埔里鎮水頭里12鄰南環路50號,0911-926482,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
足跡民宿,南投縣埔里鎮福興里3鄰福長路12巷75號,0921-313067,-,5間,NT$5000-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
起源宅,南投縣魚池鄉水社村中興路12巷22之7號,0903-021808,-,2間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
寶誠會館,南投縣南投市福興里鳳山路740號,0972-296739,-,5間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
有陶園,南投縣鹿谷鄉內湖村5鄰股聲巷5號,0927-870101,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
樂晴花園民宿,南投縣水里鄉玉峰村永樂巷88號,0910-364112,-,1間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
漫慢生活民宿,南投縣水里鄉永豐村永豐一路23巷5號,0912-063598,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
貴夫人渡假民宿,南投縣魚池鄉共和村長興巷1-8號,049-2898518,-,5間,NT$5100-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5100,-
妖怪村主題飯店,南投縣鹿谷鄉內湖村興產路2-3號,049-2612121,http://www.mingshan.com.tw/,235間,NT$5200-8200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
富莉庭緣民宿,南投縣埔里鎮麒麟里5鄰武界路38號,049-2926288,http://fullybnb.com,5間,NT$5200-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
優勝美地景觀民宿,南投縣仁愛鄉大同村榮光巷50號,049-2803768,-,5間,NT$5200-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
埔里明珠民宿(箱根休閒農場)(特色民宿),南投縣埔里鎮蜈蚣里中山路一段62-3號,049-2920895,-,14間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
埔里山城民宿(箱根休閒農場)(特色民宿),南投縣埔里鎮蜈蚣里中山路一段62-5號,049-2920893,-,14間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
潭暉時尚風華飯店,南投縣魚池鄉水社村11鄰中興路39-2號,049-2855556,-,5間,NT$5200-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
孟宗山莊大飯店,南投縣鹿谷鄉內湖村興產路3號,049-2612131,http://www.mosohotel.com.tw,72間,NT$5200-11800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,3
觀心居,南投縣埔里鎮大城里南安路706號,0931-953430,-,4間,NT$5200-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
金湶民宿,南投縣魚池鄉日月村日月街80號,049-2850003,http://jinguan.nantou.com.tw/,1間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
海悅泉渡假民宿,南投縣集集鎮玉映里集賢街505巷5號,0926-190958,-,5間,NT$5200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
綠楊溫泉景觀山莊,南投縣仁愛鄉大同村仁和路208號,049-2803356,-,5間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
禾必宓山民宿,南投縣埔里鎮合成里西安路3段167巷39-1號,0968-772160,-,5間,NT$5200-8600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
雁寓,南投縣魚池鄉大雁村大雁巷47-30號,049-2898915,-,4間,NT$5200-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
英格曼花園民宿,南投縣仁愛鄉大同村仁和路227號,049-2802585,-,9間,NT$5200-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
九樹森林創意旅居,南投縣魚池鄉共和村中興巷6-28號,0955-886271,-,3間,NT$5200-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
水雲天飯店,南投縣埔里鎮西門里仁愛路7號,049-2997760,https://crystal07.ego.tw/,52間,NT$5280-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5280,-
巧人文旅民宿,南投縣魚池鄉魚池村新店巷25之18號,0980-207500,-,13間,NT$5280-5280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5280,-
日月潭冠裕精緻飯店,南投縣魚池鄉水社村名勝街10號,049-2855556,-,6間,NT$5280-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5280,-
見晴民宿(特色民宿),南投縣仁愛鄉大同村定遠新村18-1-1號,049-2803162,-,9間,NT$5280-5280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5280,-
