旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
敦親牧鄰民宿,臺東縣卑南鄉明峰村文泰路50巷6號,089-571122,-,5間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
桔子圓民宿,臺東縣臺東市開封街805巷8號,07-3366966,http://gamann1314.oks.tw,5間,NT$4600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
岩海民宿,臺東縣臺東市富岡街12鄰245號,0910-342632,-,5間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
酪尼克民宿,臺東縣臺東市中華路二段618巷25號,0966-718613,-,5間,NT$3500-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
候鳥、飛行民宿,臺東縣卑南鄉太平村和平路360巷17號,0972-162040,http://shaoci85@hotmail.com,2間,NT$4200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
玫瑰騎士民宿,臺東縣臺東市志航路1段412巷27弄22號,0921-697365,http://roserider.ttbnb.tw,5間,NT$3500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
海平面民宿,臺東縣臺東市富岡街52巷23號,0966-572786,-,5間,NT$7200-9300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台灣糖業股份有限公司池上牧野渡假村,臺東縣池上鄉新興村110至127號,089-863105,http://www.mongo.com.tw/,43間,NT$2400-5670(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
日富民宿,臺東縣臺東市興盛路80號,089-233646,-,5間,NT$3000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大統休閒旅館,臺東縣成功鎮石傘路36-2號1-4樓,"089-871728,29",-,28間,NT$1400-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台東天晴青年民宿,臺東縣卑南鄉泰安村泰安490號,089-385234,-,3間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
曉民宿,臺東縣臺東市開封街680巷28弄15號,0972-868387,-,5間,NT$3600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鹿角海月民宿,臺東縣長濱鄉寧埔村僅那鹿角5-10號,0933-822255,-,5間,NT$4800-11800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
森韻莊園民宿,臺東縣太麻里鄉美和村7鄰荒野13-6號,0919-611122,-,5間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
逗宅甘青年旅舘民宿,臺東縣臺東市仁二街8號,0905-957759,-,3間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
繆思狂想民宿,臺東縣臺東市新站路7號,0912-151082,http://www.travel123.com.tw/bnb/muse.htm,4間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
遊民公社民宿,臺東縣臺東市福建路265號,089-361279,-,2間,NT$4800-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蝴蝶傳奇民宿,臺東縣臺東市樂利路2-16號,0921-033129,-,5間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藍海星辰民宿,臺東縣臺東市馬亨亨大道51號,0966-530177,http://www.0966530177.com.tw,5間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
芬饗家民宿,臺東縣臺東市中華路三段180巷8號,0937-058461,-,3間,NT$2000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新東方藍民宿,臺東縣臺東市正氣路57號,0960-709009,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
富之山溫泉民宿,臺東縣太麻里鄉金崙村金崙395-1號,089-771679,-,4間,NT$3500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小伴旅民宿,臺東縣臺東市仁二街61巷1號,0905-886638,-,4間,NT$2600-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
客來樂驛站民宿,臺東縣臺東市漢陽北路372號,0933-695041,-,5間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
達利陽光旅宿民宿,臺東縣臺東市常德路177號,089-338778,http://www.dalisunny.com.tw,5間,NT$2000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藍色海灣民宿,臺東縣綠島鄉公館村柴口28號,0905-152991,-,1間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
星漾民宿,臺東縣臺東市中華路三段66巷60號,0934-050666,-,4間,NT$4500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
娜三棟民宿,臺東縣臺東市太原路二段60號,0988-305093,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
樂樂池上民宿,臺東縣池上鄉新興村8鄰東欣路125號,089-865575#8808,-,2間,NT$2000-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
薇拉民宿,臺東縣長濱鄉三間村真柄70-20號,0925-825310,-,3間,NT$1800-4300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
永明居民宿,臺東縣臺東市臨海路三段51巷10號,0931-167833,-,4間,NT$2800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
海道民宿,臺東縣太麻里鄉華源村南北坑21號,0988-201093,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小菲,臺東縣臺東市成功里3鄰平等街58號,0975-627563,-,4間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
富杉晴休閒民宿,臺東縣卑南鄉富山村杉原70號,089-281613,-,12間,NT$6500-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
青庭民宿,臺東縣池上鄉福文村文化路49號,089-865838,http://fb.me/Ching.Ting.No49,3間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
開封小棧民宿,臺東縣臺東市開封街805巷2號,0911-190021,http://kaifeng.yoyotaitung.com.tw/,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
陪蝸牛散步,臺東縣長濱鄉樟原村1鄰樟原9-6號,089-881816,-,4間,NT$2500-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
背包客民宿,臺東縣臺東市中興路四段763巷81號,0912-996333,-,3間,NT$500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
漫貓旅行民宿,臺東縣臺東市岩灣里樂利路11號,0921-033129,-,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
關山會館民宿,臺東縣關山鎮豐泉里3鄰四維路31號,0963-667167,-,5間,NT$3600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
東籬格民宿,臺東縣關山鎮新福里6鄰隆盛路120號,089-810123,-,5間,NT$2900-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
車棧民宿,臺東縣臺東市新興路1巷61弄28號,089-222969,-,4間,NT$2500-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
米多麗精緻民宿,臺東縣臺東市新站一街26號,0911-445440,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小牛村民宿,臺東縣東河鄉興昌村興隆路44-3號,02-25952099,-,3間,NT$3000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
漫步閑庭民宿,臺東縣鹿野鄉中華路一段261巷26號,089-550098,-,2間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
日初山莊民宿,臺東縣卑南鄉富源村富源116號,089-237755,-,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
熊熊愛上妮,臺東縣臺東市樂利路56號,0980-026649,-,5間,NT$3400-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
LOVE樂芙民宿,臺東縣臺東市新站二街80號,0929-333516,-,3間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
馥園民宿,臺東縣卑南鄉富源村志航路二段85號,089-226876,-,3間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
波尼多小旅宿,臺東縣臺東市中興路2段100號,089-236012,-,5間,NT$3600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
貝殼花民宿,臺東縣臺東市志航路1段412巷17弄19號,0912-190632,-,5間,NT$3200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
咖啡工寓民宿,臺東縣臺東市興盛路192巷19號,0915-980916,-,10間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麋鹿森林民宿,臺東縣臺東市中興路三段23巷33弄8號,0913-235309,-,4間,NT$4000-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
Life池上民宿,臺東縣池上鄉福原村13鄰中山路312號,0935-228665,-,4間,NT$1800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
甜姐兒民宿,臺東縣臺東市文昌路72號,089-229787,-,5間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夢想家民宿,臺東縣臺東市岩灣里民安街165號,0912-758971,-,5間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛上龍過脈民宿,臺東縣卑南鄉明峰村龍過脈175號,089-570000,-,4間,NT$3800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台東加路蘭2館民宿,臺東縣臺東市合江路174巷59號,089-343523,-,4間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
東之緣民宿,臺東縣臺東市鐵花路102號,089-329051,-,4間,NT$1600-1600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水方庭民宿,臺東縣池上鄉新興村6鄰新興76之5號,0912-788101,-,5間,NT$5500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
同樂好宅民宿,臺東縣臺東市強國里19鄰同樂街7號,089-350589,-,5間,NT$2800-4300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
艾爾莎民宿,臺東縣臺東市山西路一段230-1號,0926-308726,-,4間,NT$3500-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
禮物盒子民宿,臺東縣池上鄉福原村忠孝路89號,089-864282,-,2間,NT$4000-14000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
家夢果民宿,臺東縣池上鄉福文村12鄰文化211之8號,0928-131713,-,5間,NT$4800-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭山夜愉民宿,臺東縣東河鄉興昌村興昌172號,089-531068,http://www.lanshanhouse.com,5間,NT$4000-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
利卡夢民宿,臺東縣卑南鄉利嘉村利民路99巷7號,089-382305,-,5間,NT$5000-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
待月民宿,臺東縣臺東市大學路二段1巷75弄3號,089-510519,-,5間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
浪幸福來民宿,臺東縣長濱鄉長濱村長光192號,0988-163383,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鐵花國小民宿,臺東縣臺東市鐵花路86巷19號,089-347283,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
