旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
琉心花園民宿,屏東縣琉球鄉民生路33號,08-8614188,-,3間,NT$4000-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
南灣一棧旅店,屏東縣恆春鎮南灣路56號,0921-150600,-,5間,NT$4000-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
南鴻雅築,屏東縣恆春鎮南灣路林森巷6號,0956-343166,-,3間,NT$4000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
懶羊羊民宿,屏東縣恆春鎮福德路119號,0911-887309,-,2間,NT$4000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
和風會館,屏東縣恆春鎮南灣路888號,0937-385893,http://www.ho-feng888.idv.tw/c1.1/c1.1.htm,12間,NT$4000-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
哈囉當自己家民宿,屏東縣恆春鎮墾丁路66號,08-8861058,-,5間,NT$4000-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
麋鹿小貓民宿,屏東縣恆春鎮槺林南路56巷35弄8號,0938-567821,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
春來輕旅民宿,屏東縣枋寮鄉中興路47號,0932-756201,-,4間,NT$4000-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
四重溪休閒度假會館民宿,屏東縣車城鄉溫泉村溫泉路57之28號,08-8822223,-,10間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
左鄰右舍,屏東縣潮州鎮新生里13鄰中正路2、2-2號,0921-209098,-,6間,NT$4000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
王子民宿,屏東縣東港鎮船頭路26之31號,0932-754999,-,6間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
薇楓商旅,屏東縣屏東市光榮里桂林街38之2號,08-7665500,https://wfmotel.ezhotel.com.tw/3,52間,NT$4000-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
禾庭民宿,屏東縣恆春鎮恆北路75巷28號,0933-384850,-,5間,NT$4000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
丹邒旅店,屏東縣恆春鎮環城北路146號,0979-903997,-,3間,NT$4000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
韖旅店,屏東縣恆春鎮墾丁里墾丁路34-1號,0913-813885,-,4間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
墾丁1號旅店,屏東縣恆春鎮山腳里恆公路208巷15弄1號,0921-036365,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
僑昇民宿,屏東縣霧臺鄉大武村東川巷24號,0910-449056,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
山岳民宿,屏東縣恆春鎮北門路174巷2號之1,0978-177786,-,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
天南民宿,屏東縣琉球鄉中正路115號,0921-194187,-,7間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
墾丁86house,屏東縣恆春鎮興北路興東巷37-8號,0937-757432,-,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
綠蠵龜潛水民宿,屏東縣琉球鄉中福村三民路200號,08-8612623,-,4間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
東津灣旅休閒民宿,屏東縣東港鎮大順路31號,0952-622135,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
棋盤腳民宿,屏東縣琉球鄉和平路1巷7-1號,0932-833389,-,6間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
菇憩民宿,屏東縣恆春鎮湖內路3巷28號,0981-339066,-,4間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
夏日微醺民宿,屏東縣恆春鎮網紗路92號,0903-384553,-,8間,NT$4000-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
日子有光民宿,屏東縣恆春鎮恆公路370-1號,0922-436542,-,5間,NT$4000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
水岸渡假別館民宿,屏東縣恆春鎮大灣路252-1號,08-8861967,-,3間,NT$4100-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4100,-
南灣渡假民宿,屏東縣恆春鎮南灣路林森巷9-5號,08-8880123,-,5間,NT$4180-4950(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4180,-
綠院子民宿,屏東縣恆春鎮恆公路82號,08-8899976,http://green.yard@gmail.com,5間,NT$4180-13200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4180,-
光禾旅宿,屏東縣恆春鎮興北路興東巷9弄10號,0965-735935,-,8間,NT$4180-4680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4180,-
禾旅宿,屏東縣恆春鎮興北路興東巷9弄12號,0965-735935,-,8間,NT$4180-4680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4180,-
瑚岩美術館民宿,屏東縣琉球鄉中山路23號,088611092-0928707585,http://www.corail23.com/,4間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
瀧德銀旅店,屏東縣恆春鎮中正路232巷15弄2號,08-8880201,-,3間,NT$4200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
南方太陽旅店-北館民宿,屏東縣恆春鎮墾丁路潭仔巷37號,08-8862853,-,5間,NT$4200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
杉板灣10號特色民宿,屏東縣琉球鄉肚仔坪路2-10號,08-8613300,-,8間,NT$4200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
Hana花宿民宿,屏東縣恆春鎮船帆路846巷25號,08-8851200,-,2間,NT$4200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
蔚藍海舍,屏東縣恆春鎮船帆路676巷1號,08-8851063,-,5間,NT$4200-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
墾丁海角150旅店民宿,屏東縣恆春鎮大灣路146、148號,08-8862166,-,5間,NT$4200-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
美好墾丁旅閣民宿,屏東縣恆春鎮船帆路846巷70號,08-8851317,-,5間,NT$4200-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
芯園堡尚食民宿,屏東縣新園鄉瓦磘村12鄰店口路6-11號,08-8682905,-,5間,NT$4200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
波拉波拉民宿,屏東縣恆春鎮南灣路鞍山巷6號,0983-909555,http://www.ktborabora.com/,5間,NT$4200-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
恆玖民宿,屏東縣恆春鎮恆公路1012巷9號,0918-582390,-,1間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
灣稻旅居民宿,屏東縣東港鎮東新路3號,08-8332896,-,4間,NT$4200-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
航海民宿,屏東縣恆春鎮船帆路622號,08-8851033,http://www.hanghaibnb.com,5間,NT$4200-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
牛奶白民宿,屏東縣恆春鎮恆南路63巷13弄9號,08-8882175,http://www.facebook.com./milkWhitehomestay,3間,NT$4200-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
波希米亞渡假民宿,屏東縣恆春鎮砂尾路61-8號,08-8867826,http://bohemian-inn.com,5間,NT$4200-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
金洋麗舍旅店民宿,屏東縣恆春鎮墾丁路336號,08-8861050,https://booking.owlting.com/08a7e7ff-fe7d-42ae-814b-e6663458d15e,2間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
墾丁天鵝湖飯店,屏東縣恆春鎮南灣路500號,08-8891234,-,12間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
亨泰民宿,屏東縣潮州鎮愛國路100巷30號,0908-232091,-,4間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
風海山會館,屏東縣恆春鎮環城北路120號,0975-297807,https://booking.owlting.com/windseahillinn,9間,NT$4200-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
She的小新院,屏東縣恆春鎮北門路174巷8弄1號,0905-858363,-,4間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
太平洋旅店民宿,屏東縣恆春鎮墾丁路通海巷41號,08-8856869,-,5間,NT$4200-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
尋夢園,屏東縣恆春鎮墾丁路文化巷50-1、52號,08-8863980,-,5間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
海王星會館特色民宿,屏東縣東港鎮大東路328巷15號,08-8339922,-,12間,NT$4200-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
墾丁福樂渡假旅店民宿,屏東縣恆春鎮墾丁路128號,08-8861007,-,3間,NT$4200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
國王旅店,屏東縣琉球鄉中山路43之16號,08-8612456,-,12間,NT$4200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
7幸福民宿,屏東縣琉球鄉本漁路110、112號,0963-171717,-,5間,NT$4200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
五餅二魚民宿,屏東縣恆春鎮船帆路676巷3號,08-8851633,-,5間,NT$4200-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
1幸福民宿,屏東縣琉球鄉本漁路106、108號,0963-171717,-,4間,NT$4200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
潘妮蘇拉,屏東縣恆春鎮墾丁路330之26號,0933-384899,-,8間,NT$4200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
7分宿,屏東縣琉球鄉中山路58之5號,0966-716187,-,4間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
芭菲特渡假民宿,屏東縣恆春鎮砂尾路61-7號,08-8867827,http://bohemian-inn.com,5間,NT$4200-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
法尼斯旅店,屏東縣恆春鎮船帆路676巷5-2號,08-8851205,-,2間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
花鹿民宿,屏東縣恆春鎮赤崁路28號,0937-380689,-,3間,NT$4200-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
HIDO旅店,屏東縣恆春鎮大灣路118號,08-8862803,-,4間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
番仔厝民宿,屏東縣琉球鄉中興路17-6號,0928-146264,-,3間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
瑪瑪米亞,屏東縣恆春鎮恆公路970巷1弄2號,0911-657099,-,1間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
品青民宿,屏東縣潮州鎮太平路9巷20號,08-7801789,-,3間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
白沙35民宿,屏東縣恆春鎮水泉里白沙路35號,08-8866001,-,5間,NT$4200-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
葛蕾絲度假民宿,屏東縣車城鄉新興路109巷33號,08-8825712,-,4間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
