旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
玉蘭山徑小木屋,宜蘭縣大同鄉松羅村玉蘭38號,0975-938778,-,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
ＣＯＣＯ的家礁溪民宿,宜蘭縣礁溪鄉塭底路77-9號,0937-894416,-,4間,NT$4200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
青澤民宿,宜蘭縣五結鄉傳藝路一段379巷25弄13號,0905-789103,-,3間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雙連埤民宿,宜蘭縣員山鄉雙埤路19-1號,0933-771072,-,5間,NT$10800-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
晴天娃娃民宿,宜蘭縣五結鄉協和村親河路二段103巷1弄1號,03-9504284,-,4間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
心適軒宜蘭民宿,宜蘭縣五結鄉錦眾村大眾六路397號,03-9605596,-,5間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
祥瑞雅築民宿,宜蘭縣壯圍鄉新社路64-9號,0963-010278,-,4間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
梅花湖原點民宿,宜蘭縣冬山鄉梅花路839號,0983-941837,-,1間,NT$9000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
娃娃國休閒民宿,宜蘭縣員山鄉員山鄉深洲2路95號,03-9227705,-,3間,NT$1500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
真善美民宿,宜蘭縣三星鄉義洲路一段37號,03-9614858,-,5間,NT$2300-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小萵旅店,宜蘭縣礁溪鄉德陽路70號1-4樓,03-9886834,-,9間,NT$800-1200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
凱西在家,宜蘭縣冬山鄉富農路一段229巷71號,0953-516906,-,4間,NT$8800-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
三星兩億,宜蘭縣三星鄉大隱村大隱三路117巷3號,0928-076466,-,3間,NT$2800-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水禾亞溫泉會館,宜蘭縣礁溪鄉仁愛路9號1至2樓,03-9887568,-,15間,NT$5500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
家賀屋民宿,宜蘭縣礁溪鄉武暖路141-21號,03-0908191068,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
地中海民宿,宜蘭縣五結鄉協和村公園二路50號,09-19285093,-,1間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
日光綠築,宜蘭縣冬山鄉珍珠村幸福二路6-1號,03-9595685,http://www.loherb.com.tw,3間,NT$3800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
城市角落,宜蘭縣五結鄉協和村親河路一段180巷5弄9號,03-9602327,-,2間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小隱日光,宜蘭縣羅東鎮四維路152巷13號,0909-778890,-,3間,NT$2000-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
員山八八民宿,宜蘭縣員山鄉深溝村惠深二路二段88號,03-9225085,-,5間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
月亮的家民宿,宜蘭縣三星鄉大埔中路265巷6弄17號,0916-395149,-,5間,NT$2000-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
友朋別館,宜蘭縣礁溪鄉德陽村17鄰奇立丹路67-5號,0928-552516,-,5間,NT$3000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幸福盒子民宿,宜蘭縣冬山鄉得安村大埤二路216號,0918-801802,-,5間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水鳥の家,宜蘭縣頭城鎮下埔里下埔路42-9號,0921-956150,http://waterbird.gogobnb.com,3間,NT$3600-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幸福藍星民宿,宜蘭縣壯圍鄉美城村大福路三段53巷9號,0918-551353,-,3間,NT$4500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
馬達利沙灘會館,宜蘭縣頭城鎮濱海路二段350號,03-9772668,-,5間,NT$5800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
看海民宿,宜蘭縣頭城鎮大里里濱海路六段279號,03-9782152,-,5間,NT$1600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
有客森林,宜蘭縣羅東鎮四維路152巷1號,0939212076-039559815,-,2間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旅行筆記,宜蘭縣礁溪鄉時潮村大塭路18-5號,03-9871618,-,4間,NT$2600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幕之間,宜蘭縣五結鄉親河路二段291巷51弄45號,0935-030547,-,3間,NT$3000-7400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
茶果子精緻民宿,宜蘭縣大同鄉松羅村鹿場路11-2號,03-9801997,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
東風茶館民宿,宜蘭縣冬山鄉中山村中山路768巷11號,03-9587511,-,4間,NT$1600-1600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蓮春園花間雅舍,宜蘭縣冬山鄉武淵村東八路123號,03-9605423,-,5間,NT$2200-3400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大舟小樹民宿,宜蘭縣礁溪鄉二龍村淇武蘭路81之16號,0989-419419,-,1間,NT$6888-6888(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夜墅,宜蘭縣冬山鄉吉祥路112巷40號,0970-789896,-,4間,NT$4800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
渾然居民宿,宜蘭縣五結鄉福興村福和二路117號,03-9504792,-,5間,NT$1200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
富良野民宿,宜蘭縣員山鄉逸仙村大湖二十路236號,03-9233211,http://ou.go168.tw/,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
胖胖熊美食民宿,宜蘭縣羅東鎮北城里四維路155巷1號,0922-706039,-,2間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
陶園民宿,宜蘭縣員山鄉惠深二路1段66巷22號,0919-314357,-,2間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
梅花鹿民宿,宜蘭縣冬山鄉鹿埔村17鄰梅花路567-3號,03-9610010,-,3間,NT$4000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
興華旅社,宜蘭縣蘇澳鎮蘇南里蘇南路13號,03-9962581,-,23間,NT$600-1000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
家盈海岸渡假民宿,宜蘭縣頭城鎮外澳里濱海路二段265號,03-9778020,-,3間,NT$3000-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
海濱民宿,宜蘭縣壯圍鄉壯濱路四段6號,0982-109542,-,5間,NT$1600-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
原湯旅店,宜蘭縣礁溪鄉仁愛路6號1-5樓,03-9888781,-,20間,NT$3880-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
牛牛屋,宜蘭縣三星鄉大埔中路309巷9弄2號,0906-575252,-,2間,NT$3800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
京巷花弄民宿,宜蘭縣冬山鄉柯林村4鄰柯林路568號,0937-512262,http://fstreet.yilanbnb.tw/,4間,NT$5800-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭田雅舍,宜蘭縣礁溪鄉塭底路3-9號,0966-423811,-,4間,NT$4500-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
黑煙囪民宿,宜蘭縣大同鄉松羅村1鄰玉蘭36-5號,0912-096298,-,2間,NT$1500-1500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
村却國際溫泉酒店,宜蘭縣羅東鎮站東路190號,03-9057988,https://www.cuncyue.com/zh-tw,453間,NT$11000-110000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
馥蜂溫泉旅館,宜蘭縣礁溪鄉忠孝路3號1-4樓,03-9876028,-,15間,NT$2700-3900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水田屋民宿,宜蘭縣南澳鄉南澳村2鄰大通路158之1號,0928-626242,http://waterfieldhouse.weebly.com/,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
亞爾民宿,宜蘭縣員山鄉枕山村坡城路16-16號,03-9232789,-,4間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
漫調子,宜蘭縣五結鄉利澤西路六之三號,0955-591973,-,4間,NT$3000-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
親河２９１民宿,宜蘭縣五結鄉親河路二段291巷52弄23-9號,0937-985711,-,4間,NT$2800-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
匯沄居民宿,宜蘭縣三星鄉行健村行健五路81號,0911802022-0921580320,-,3間,NT$4600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
牡丹園民宿,宜蘭縣三星鄉行健溪二路一段167號,03-9898012,-,4間,NT$3300-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
逸間民宿,宜蘭縣員山鄉賢德路二段7巷2之7號,0910-573811,-,3間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
貓與海民宿,宜蘭縣羅東鎮新群南路191巷3號,0933-214090,-,4間,NT$2480-4280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
隨園居民宿,宜蘭縣五結鄉公園路91巷2號,03-9507173,-,4間,NT$2200-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
總裁四季會館,宜蘭縣五結鄉協和村9鄰傳藝路一段528號,"03-9251166,02-28711001",-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幾度民宿,宜蘭縣大同鄉古魯巷1-20號,03-9517388,http://www.gitucafemanor.tw,5間,NT$6800-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幸福時潮旅宿五館,宜蘭縣礁溪鄉塭底路1之15號,0901311222-0989849623,-,4間,NT$3200-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
礁遊趣,宜蘭縣礁溪鄉白雲六路56號,0935-164617,-,4間,NT$1500-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠田畔,宜蘭縣員山鄉惠深二路一段66巷11-3號,0915-390001,-,4間,NT$5000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
窩久久民宿,宜蘭縣三星鄉大隱村三星路二段99巷49號,0905-816599,-,4間,NT$6000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
神農青舍,宜蘭縣宜蘭市神農路二段90巷5號及7號,03-9352770,-,7間,NT$2000-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
華欣旅館,宜蘭縣礁溪鄉礁溪路五段70號,03-9882369,-,13間,NT$1600-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
羅東陌上花開民宿,宜蘭縣羅東鎮仁愛里16鄰忠孝新村15號,0921-124522,-,4間,NT$3000-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
五月天田園民宿,宜蘭縣冬山鄉補城路708號,0935-188596,-,4間,NT$4500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宜蘭「老村長ㄟ厝」平價包棟民宿,宜蘭縣冬山鄉永美村永美路96號,0928-262807,https://sites.google.com/view/cenya/,5間,NT$2400-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
春和大飯店,宜蘭縣礁溪鄉仁愛路26號1-4樓,03-9881892,http://springhotel.yilanhotel.tw/,33間,NT$2200-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
